full_path,category_id,species_name,bboxs,width,height
../data/serengeti/images_cropped/S5_N04_R1_IMAG0714.JPG,11,elephant,"[{'category_id': 1, 'bbox': [1108.4590590794958, 682.2317546208768, 140.0652619997655, 230.5380388895693]}, {'category_id': 1, 'bbox': [896.0161068439552, 515.3600494861671, 286.162212133417, 286.8323812484813]}, {'category_id': 1, 'bbox': [644.702860713001, 607.8435495495783, 207.7524811029504, 306.2673673033728]}, {'category_id': 1, 'bbox': [373.9546322822554, 666.1485743522611, 154.80917572975207, 87.7922165393833]}]",2048,1536
../data/serengeti/images_cropped/S3_H01_R11_IMAG0039.JPG,11,elephant,"[{'category_id': 1, 'bbox': [1.1167987982432048, 692.415254910787, 222.24296085039776, 243.46213801701867]}]",2048,1536
../data/serengeti/images_cropped/S4_E02_R1_IMAG0652.JPG,11,elephant,"[{'category_id': 1, 'bbox': [0.9999998787420774, 0.9999997088732467, 1283.2006837150107, 1535.0000002911283]}, {'category_id': 1, 'bbox': [281.68858385086463, 499.5986204147405, 486.31142306328576, 395.9584810733721]}, {'category_id': 1, 'bbox': [770.6574463844352, 504.9134993553101, 534.1453335285146, 465.0519073009459]}]",2048,1536
../data/serengeti/images_cropped/S5_H11_R2_IMAG0095.JPG,11,elephant,"[{'category_id': 1, 'bbox': [118.00905609130803, 1.0000043160885044, 1483.6847915649435, 1534.9998736135988]}]",2048,1536
../data/serengeti/images_cropped/S5_K08_R3_IMAG0934.JPG,11,elephant,"[{'category_id': 1, 'bbox': [1043.0, 615.0, 733.3212890625024, 454.37719726562307]}]",2048,1536
../data/serengeti/images_cropped/S3_L11_R12_IMAG0657.JPG,11,elephant,"[{'category_id': 1, 'bbox': [824.1951436996403, 538.1108789444045, 1059.1929326057473, 868.4700894355815]}, {'category_id': 1, 'bbox': [677.7473144531149, 0, 1370.2526855468852, 1536]}, {'category_id': 1, 'bbox': [0.9999962991157657, 0.9999745314416948, 1279.5509070211892, 1535.0000254685644]}]",2048,1536
../data/serengeti/images_cropped/S5_B06_R2_IMAG0277.JPG,11,elephant,"[{'category_id': 1, 'bbox': [792.0800768137011, 688.6469396352768, 148.79854822158745, 111.59891116619059]}, {'category_id': 1, 'bbox': [319.3725147247411, 485.40993005036546, 513.5364867448832, 352.0356128215757]}, {'category_id': 1, 'bbox': [9.980391085147955, 591.5649988651315, 223.19783699513343, 204.1443631053005]}, {'category_id': 1, 'bbox': [0, 631.4865632057242, 43.55079746246246, 182.36896437407233]}]",2048,1536
../data/serengeti/images_cropped/S3_P09_R12_IMAG0604.JPG,11,elephant,"[{'category_id': 1, 'bbox': [0, 200.7837677001953, 881.1621704101562, 968.3784637451172]}]",2048,1536
../data/serengeti/images_cropped/S6_H03_R1_IMAG0174.JPG,11,elephant,"[{'category_id': 1, 'bbox': [0, 735.0, 285.0, 568.9999999999949]}, {'category_id': 1, 'bbox': [43.63211512565555, 447.5408380031539, 241.84658098221055, 130.89634537696818]}, {'category_id': 1, 'bbox': [249.32637214660608, 461.2537884712243, 184.50151538848974, 125.909817934037]}, {'category_id': 1, 'bbox': [2.616694927215616, 136.06813859939635, 54.950593471526915, 164.85178041458687]}]",2048,1536
../data/serengeti/images_cropped/S3_L11_R12_IMAG0536.JPG,11,elephant,"[{'category_id': 1, 'bbox': [1168.0, 489.3219604492185, 880.0, 1046.6780395507815]}, {'category_id': 1, 'bbox': [0.9999762653606092, 3.0000104904175107, 2047.0000237346405, 1530.999989509586]}]",2048,1536
../data/serengeti/images_cropped/S5_E01_R3_IMAG0508.JPG,11,elephant,"[{'category_id': 1, 'bbox': [0, 0, 858.2759361267098, 1344.9811925888102]}]",2048,1536
../data/serengeti/images_cropped/S5_O06_R3_IMAG0471.JPG,11,elephant,"[{'category_id': 1, 'bbox': [324.47753906249727, 511.0521850585958, 723.7463378906317, 617.0317993164134]}]",2048,1536
../data/serengeti/images_cropped/S2_D12_R3_PICT0709.JPG,11,elephant,"[{'category_id': 1, 'bbox': [0, 0, 818.0, 1434.92797851562]}]",2048,1536
../data/serengeti/images_cropped/S4_I12_R1_IMAG0391.JPG,11,elephant,"[{'category_id': 1, 'bbox': [1.0000108480453427, 0, 780.3918348439552, 1444.000000000005]}, {'category_id': 1, 'bbox': [0, 726.1533203124941, 371.52032470704125, 587.6774902343731]}, {'category_id': 1, 'bbox': [662.4071655273472, 0.999995460479109, 1383.5928344726528, 1535.00000453952]}]",2048,1536
../data/serengeti/images_cropped/S2_F11_R3_IMAG0671.JPG,11,elephant,"[{'category_id': 1, 'bbox': [1236.024658203125, 248.508056640625, 811.975341796875, 1287.491943359375]}]",2048,1536
../data/serengeti/images_cropped/S5_D06_R1_IMAG0046.JPG,11,elephant,"[{'category_id': 1, 'bbox': [1672.0711489518387, 873.9001115163187, 152.79848575592038, 77.069411675136]}, {'category_id': 1, 'bbox': [1553.4512718518477, 900.7068634033153, 98.51481318473728, 52.27316617965772]}, {'category_id': 1, 'bbox': [1300.1273123423232, 821.6268479029401, 229.86787017187328, 119.96020046869862]}, {'category_id': 1, 'bbox': [1088.0, 861.1666259765607, 161.86437988281344, 91.81309254964225]}, {'category_id': 1, 'bbox': [930.8641281127833, 895.345194498693, 146.7669143676764, 52.94331614176358]}, {'category_id': 1, 'bbox': [951.6393534342349, 879.9313176472933, 14.073539733886772, 16.084045410155518]}, {'category_id': 1, 'bbox': [609.8533884684288, 797.5005849202482, 319.67040252686337, 144.75640869140582]}]",2048,1536
../data/serengeti/images_cropped/S1_J13_R1_PICT0477.JPG,11,elephant,"[{'category_id': 1, 'bbox': [1.9999867677688627, 0, 2045.0000132322305, 1435.000000000005]}]",2048,1536
../data/serengeti/images_cropped/S5_I11_R2_IMAG0172.JPG,11,elephant,"[{'category_id': 1, 'bbox': [1690.0, 0, 358.0, 1455.0]}, {'category_id': 1, 'bbox': [1.0000002384185753, 1.0000007152557313, 1671.9999997615719, 1452.9999992847513]}]",2048,1536
../data/serengeti/images_cropped/S3_E05_R12_IMAG0221.JPG,11,elephant,"[{'category_id': 1, 'bbox': [0, 541.0425415039027, 460.04345703124994, 466.813903808594]}]",2048,1536
../data/serengeti/images_cropped/S6_B13_R2_IMAG0074.JPG,11,elephant,"[{'category_id': 1, 'bbox': [1.7763568394002432e-15, 1.0398059657745715e-07, 2048, 1535.999999896013]}]",2048,1536
../data/serengeti/images_cropped/S3_I03_R12_IMAG0057.JPG,11,elephant,"[{'category_id': 1, 'bbox': [0, 0.9999999999999982, 423.51348876953125, 1003.70263671875]}]",2048,1536
../data/serengeti/images_cropped/S6_L10_R1_IMAG0559.JPG,11,elephant,"[{'category_id': 1, 'bbox': [154.38501477241445, 0, 1891.87060475349, 1431.332255601884]}, {'category_id': 1, 'bbox': [2.6166951656341504, 0, 219.80239391326208, 515.4889476299213]}, {'category_id': 1, 'bbox': [0, 2.6166951656342015, 1522.9165863990681, 1530.7666718959872]}]",2048,1536
../data/serengeti/images_cropped/S4_J13_R1_IMAG0463.JPG,11,elephant,"[{'category_id': 1, 'bbox': [187.56771504878998, 948.9812117815018, 65.61774849891663, 58.80835950374603]}, {'category_id': 1, 'bbox': [652.6486206054688, 1.000015963385522, 1394.3513793945312, 1534.9999840366145]}]",2048,1536
../data/serengeti/images_cropped/S5_K10_R2_IMAG1337.JPG,11,elephant,"[{'category_id': 1, 'bbox': [1.0, 0, 1041.0, 1534.000000000005]}, {'category_id': 1, 'bbox': [681.0, 0, 1367.0, 1534.999999999995]}]",2048,1536
../data/serengeti/images_cropped/S6_L10_R1_IMAG0639.JPG,11,elephant,"[{'category_id': 1, 'bbox': [328.61669492721666, 1.0000004768371507, 1719.3833007812402, 1298.9999995231642]}, {'category_id': 1, 'bbox': [479.8551940918067, 53.33390045166029, 1568.1448059081933, 1395.6660995483444]}]",2048,1536
../data/serengeti/images_cropped/S6_B03_R2_IMAG0379.JPG,11,elephant,"[{'category_id': 1, 'bbox': [1310.964233398436, 0, 737.0357666015642, 1453.999999999995]}, {'category_id': 1, 'bbox': [992.3154345750733, 1103.8775248527513, 82.20364546775859, 67.10501670837351]}, {'category_id': 1, 'bbox': [1074.519080042844, 1087.9400833845198, 123.3054682016379, 102.33515048026982]}]",2048,1536
../data/serengeti/images_cropped/S5_B10_R2_IMAG0436.JPG,11,elephant,"[{'category_id': 1, 'bbox': [601.0503540039066, 0, 1446.9496459960935, 1408.2373046874932]}]",2048,1536
../data/serengeti/images_cropped/S2_D12_R3_PICT0957.JPG,11,elephant,"[{'category_id': 1, 'bbox': [1012.6611328124928, 198.86883544922114, 1035.3388671875073, 1048.8806762695372]}]",2048,1536
../data/serengeti/images_cropped/S6_J09_R2_IMAG0222.JPG,11,elephant,"[{'category_id': 1, 'bbox': [712.0, 0, 1136.8, 1535.9999023437467]}]",2560,1920
../data/serengeti/images_cropped/S3_G05_R12_IMAG0299.JPG,11,elephant,"[{'category_id': 1, 'bbox': [209.2065784931183, 436.9504487514496, 237.0125161409378, 289.97620689868927]}, {'category_id': 1, 'bbox': [497.0097130537033, 414.7460364103317, 371.3290959596634, 254.78888738155365]}, {'category_id': 1, 'bbox': [1595.6440865993497, 337.4695539474487, 451.1821210384369, 504.3702572584152]}]",2048,1536
../data/serengeti/images_cropped/S5_I12_R1_IMAG0458.JPG,11,elephant,"[{'category_id': 1, 'bbox': [0, 1.0398059657745715e-07, 2047.0, 1534.999999896023]}, {'category_id': 1, 'bbox': [1287.0, 0, 759.2279052734464, 1099.999999999995]}, {'category_id': 1, 'bbox': [1323.4045000076287, 201.96534538269697, 571.3493323326054, 411.903007030487]}, {'category_id': 1, 'bbox': [1658.2417831420928, 382.671145915991, 387.9860582351667, 882.2696666717491]}, {'category_id': 1, 'bbox': [1399.9319136142747, 2.6166951656342015, 434.3713974952755, 1125.1789212226868]}]",2048,1536
../data/serengeti/images_cropped/S1_L03_R1_PICT0337.JPG,11,elephant,"[{'category_id': 1, 'bbox': [1631.1504364013772, 540.9982280731239, 258.26548576354304, 426.8176975250227]}]",2048,1536
../data/serengeti/images_cropped/S4_O10_R1_IMAG0314.JPG,11,elephant,"[{'category_id': 1, 'bbox': [0, 0, 435.9881286621184, 1453.3833312988263]}]",2048,1536
../data/serengeti/images_cropped/S5_H06_R1_IMAG0718.JPG,11,elephant,"[{'category_id': 1, 'bbox': [0, 4.391019956528947e-07, 2048, 1535.9999995609037]}]",2048,1536
../data/serengeti/images_cropped/S6_B12_R1_IMAG0500.JPG,32,baboon,"[{'category_id': 1, 'bbox': [1755.238037109371, 707.6503906250035, 292.7619628906291, 410.36840820312574]}]",2048,1536
