full_path,category_id,species_name,bboxs,width,height
data/wcs/images/animals/0414/0191.jpg,111,equus quagga,"[{'category_id': 1, 'bbox': [1553, 710, 376, 245]}]",2048,1536
data/wcs/images/animals/0319/1315.jpg,111,equus quagga,"[{'category_id': 1, 'bbox': [564, 516, 115, 172]}]",1280,1024
data/wcs/images/animals/0308/1384.jpg,111,equus quagga,"[{'category_id': 1, 'bbox': [0, 139, 627, 635]}]",1280,1024
data/wcs/images/animals/0366/0252.jpg,111,equus quagga,"[{'category_id': 1, 'bbox': [54, 247, 905, 538]}]",1280,1024
data/wcs/images/animals/0195/1153.jpg,111,equus quagga,"[{'category_id': 1, 'bbox': [0, 77, 940, 899]}]",1280,1024
data/wcs/images/animals/0310/1304.jpg,111,equus quagga,"[{'category_id': 1, 'bbox': [742, 551, 94, 62]}, {'category_id': 1, 'bbox': [1000, 554, 68, 53]}]",1280,1024
data/wcs/images/animals/0025/1758.jpg,111,equus quagga,"[{'category_id': 1, 'bbox': [1191, 1334, 851, 202]}]",2048,1536
data/wcs/images/animals/0195/1548.jpg,111,equus quagga,"[{'category_id': 1, 'bbox': [999, 329, 281, 555]}]",1280,1024
data/wcs/images/animals/0377/1532.jpg,111,equus quagga,"[{'category_id': 1, 'bbox': [0, 0, 2042, 1536]}]",2048,1536
data/wcs/images/animals/0195/0422.jpg,111,equus quagga,"[{'category_id': 1, 'bbox': [1228, 467, 52, 219]}, {'category_id': 1, 'bbox': [504, 531, 119, 134]}, {'category_id': 1, 'bbox': [93, 567, 92, 106]}, {'category_id': 1, 'bbox': [2, 585, 66, 93]}]",1280,1024
data/wcs/images/animals/0235/1656.jpg,111,equus quagga,"[{'category_id': 1, 'bbox': [502, 272, 264, 232]}, {'category_id': 1, 'bbox': [742, 173, 261, 245]}, {'category_id': 1, 'bbox': [691, 275, 105, 128]}, {'category_id': 1, 'bbox': [20, 495, 220, 142]}, {'category_id': 1, 'bbox': [2, 565, 132, 82]}]",1280,1024
data/wcs/images/animals/0309/1436.jpg,111,equus quagga,"[{'category_id': 1, 'bbox': [1, 338, 470, 670]}]",1280,1024
data/wcs/images/animals/0366/0299.jpg,111,equus quagga,"[{'category_id': 1, 'bbox': [749, 599, 187, 91]}]",1280,1024
data/wcs/images/animals/0194/1926.jpg,111,equus quagga,"[{'category_id': 1, 'bbox': [459, 104, 779, 637]}]",1280,1024
data/wcs/images/animals/0376/0441.jpg,111,equus quagga,"[{'category_id': 1, 'bbox': [314, 500, 275, 168]}, {'category_id': 1, 'bbox': [0, 401, 340, 395]}]",1280,1024
data/wcs/images/animals/0375/1729.jpg,111,equus quagga,"[{'category_id': 1, 'bbox': [1093, 847, 330, 233]}]",2048,1536
data/wcs/images/animals/0026/0117.jpg,111,equus quagga,"[{'category_id': 1, 'bbox': [483, 608, 394, 211]}]",1280,1024
data/wcs/images/animals/0368/0488.jpg,111,equus quagga,"[{'category_id': 1, 'bbox': [1383, 525, 662, 684]}]",2048,1536
data/wcs/images/animals/0310/0487.jpg,111,equus quagga,"[{'category_id': 1, 'bbox': [120, 397, 263, 269]}]",1280,1024
data/wcs/images/animals/0369/0718.jpg,111,equus quagga,"[{'category_id': 1, 'bbox': [1936, 723, 108, 251]}]",2048,1536
data/wcs/images/animals/0016/1988.jpg,111,equus quagga,"[{'category_id': 1, 'bbox': [263, 437, 361, 267]}]",1280,1024
data/wcs/images/animals/0235/1477.jpg,111,equus quagga,"[{'category_id': 1, 'bbox': [1028, 332, 249, 265]}, {'category_id': 1, 'bbox': [595, 416, 305, 242]}, {'category_id': 1, 'bbox': [571, 540, 63, 69]}, {'category_id': 1, 'bbox': [481, 570, 65, 49]}]",1280,1024
data/wcs/images/animals/0415/1243.jpg,111,equus quagga,"[{'category_id': 1, 'bbox': [448, 288, 156, 93]}]",1280,720
data/wcs/images/animals/0236/0111.jpg,111,equus quagga,"[{'category_id': 1, 'bbox': [199, 99, 632, 803]}, {'category_id': 1, 'bbox': [1155, 441, 117, 82]}]",1280,1024
data/wcs/images/animals/0375/0723.jpg,111,equus quagga,"[{'category_id': 1, 'bbox': [326, 222, 397, 788]}, {'category_id': 1, 'bbox': [1, 55, 372, 953]}]",1280,1024
data/wcs/images/animals/0368/0518.jpg,111,equus quagga,"[{'category_id': 1, 'bbox': [0, 1, 2042, 1452]}]",2048,1536
data/wcs/images/animals/0319/0342.jpg,111,equus quagga,"[{'category_id': 1, 'bbox': [97, 433, 244, 169]}]",1280,1024
data/wcs/images/animals/0196/0849.jpg,111,equus quagga,"[{'category_id': 1, 'bbox': [341, 515, 721, 492]}]",1280,1024
data/wcs/images/animals/0017/0916.jpg,111,equus quagga,"[{'category_id': 1, 'bbox': [387, 287, 486, 276]}, {'category_id': 1, 'bbox': [563, 319, 348, 210]}]",1280,1024
data/wcs/images/animals/0416/1607.jpg,111,equus quagga,"[{'category_id': 1, 'bbox': [594, 292, 475, 313]}]",1280,720
data/wcs/images/animals/0235/0506.jpg,111,equus quagga,"[{'category_id': 1, 'bbox': [0, 533, 72, 127]}, {'category_id': 1, 'bbox': [536, 492, 134, 81]}, {'category_id': 1, 'bbox': [824, 456, 123, 92]}, {'category_id': 1, 'bbox': [980, 443, 92, 74]}, {'category_id': 1, 'bbox': [1044, 441, 82, 73]}, {'category_id': 1, 'bbox': [1101, 455, 37, 49]}, {'category_id': 1, 'bbox': [466, 515, 59, 34]}]",1280,1024
data/wcs/images/animals/0374/0132.jpg,111,equus quagga,"[{'category_id': 1, 'bbox': [4, 343, 298, 396]}]",1280,1024
data/wcs/images/animals/0310/1894.jpg,111,equus quagga,"[{'category_id': 1, 'bbox': [640, 505, 115, 86]}, {'category_id': 1, 'bbox': [356, 472, 126, 116]}]",1280,1024
data/wcs/images/animals/0232/0630.jpg,111,equus quagga,"[{'category_id': 1, 'bbox': [1352, 527, 243, 308]}]",2048,1536
data/wcs/images/animals/0366/0899.jpg,111,equus quagga,"[{'category_id': 1, 'bbox': [1, 398, 40, 112]}, {'category_id': 1, 'bbox': [305, 424, 116, 80]}, {'category_id': 1, 'bbox': [663, 408, 77, 118]}, {'category_id': 1, 'bbox': [1084, 408, 56, 116]}]",1280,1024
data/wcs/images/animals/0016/1987.jpg,111,equus quagga,"[{'category_id': 1, 'bbox': [72, 400, 516, 285]}]",1280,1024
data/wcs/images/animals/0365/1810.jpg,111,equus quagga,"[{'category_id': 1, 'bbox': [218, 246, 833, 619]}]",1280,1024
data/wcs/images/animals/0192/0493.jpg,111,equus quagga,"[{'category_id': 1, 'bbox': [181, 541, 51, 80]}, {'category_id': 1, 'bbox': [247, 562, 26, 58]}, {'category_id': 1, 'bbox': [486, 580, 44, 41]}, {'category_id': 1, 'bbox': [520, 578, 36, 44]}, {'category_id': 1, 'bbox': [582, 550, 51, 76]}, {'category_id': 1, 'bbox': [659, 514, 74, 132]}, {'category_id': 1, 'bbox': [721, 466, 102, 199]}, {'category_id': 1, 'bbox': [644, 591, 52, 40]}, {'category_id': 1, 'bbox': [708, 586, 25, 48]}, {'category_id': 1, 'bbox': [722, 582, 28, 52]}, {'category_id': 1, 'bbox': [751, 591, 32, 44]}]",1280,1024
data/wcs/images/animals/0370/0134.jpg,111,equus quagga,"[{'category_id': 1, 'bbox': [635, 526, 233, 177]}]",1280,1024
data/wcs/images/animals/0372/1686.jpg,111,equus quagga,"[{'category_id': 1, 'bbox': [533, 270, 169, 270]}]",1280,1024
data/wcs/images/animals/0376/1135.jpg,111,equus quagga,"[{'category_id': 1, 'bbox': [0, 380, 469, 534]}]",2048,1536
data/wcs/images/animals/0368/1561.jpg,111,equus quagga,"[{'category_id': 1, 'bbox': [487, 475, 226, 139]}]",1280,1024
data/wcs/images/animals/0319/1552.jpg,111,equus quagga,"[{'category_id': 1, 'bbox': [0, 386, 807, 621]}]",1280,1024
data/wcs/images/animals/0219/1770.jpg,111,equus quagga,"[{'category_id': 1, 'bbox': [542, 317, 551, 500]}]",1280,1024
data/wcs/images/animals/0376/0408.jpg,111,equus quagga,"[{'category_id': 1, 'bbox': [0, 337, 602, 546]}]",1280,1024
data/wcs/images/animals/0367/0535.jpg,111,equus quagga,"[{'category_id': 1, 'bbox': [468, 158, 738, 786]}]",1280,1024
data/wcs/images/animals/0373/0677.jpg,111,equus quagga,"[{'category_id': 1, 'bbox': [91, 432, 377, 202]}]",1280,1024
data/wcs/images/animals/0375/1263.jpg,111,equus quagga,"[{'category_id': 1, 'bbox': [1771, 775, 277, 461]}, {'category_id': 1, 'bbox': [956, 606, 953, 879]}]",2048,1536
data/wcs/images/animals/0264/1149.jpg,111,equus quagga,"[{'category_id': 1, 'bbox': [0, 658, 190, 292]}, {'category_id': 1, 'bbox': [666, 457, 491, 265]}]",1280,1024
data/wcs/images/animals/0370/0135.jpg,111,equus quagga,"[{'category_id': 1, 'bbox': [588, 538, 224, 166]}]",1280,1024
data/wcs/images/animals/0232/0618.jpg,111,equus quagga,"[{'category_id': 1, 'bbox': [255, 299, 508, 545]}, {'category_id': 1, 'bbox': [804, 271, 474, 402]}]",1280,1024
data/wcs/images/animals/0365/0830.jpg,111,equus quagga,"[{'category_id': 1, 'bbox': [140, 440, 240, 96]}, {'category_id': 1, 'bbox': [497, 485, 82, 38]}]",1280,1024
data/wcs/images/animals/0371/1073.jpg,111,equus quagga,"[{'category_id': 1, 'bbox': [1399, 691, 271, 222]}]",2048,1536
data/wcs/images/animals/0366/0862.jpg,111,equus quagga,"[{'category_id': 1, 'bbox': [189, 253, 605, 383]}]",1280,1024
data/wcs/images/animals/0369/0186.jpg,111,equus quagga,"[{'category_id': 1, 'bbox': [2, 141, 1149, 843]}]",2048,1536
data/wcs/images/animals/0375/0407.jpg,111,equus quagga,"[{'category_id': 1, 'bbox': [1012, 588, 85, 37]}, {'category_id': 1, 'bbox': [788, 595, 43, 40]}]",1280,1024
data/wcs/images/animals/0196/1526.jpg,111,equus quagga,"[{'category_id': 1, 'bbox': [625, 441, 193, 155]}]",1280,1024
data/wcs/images/animals/0376/0439.jpg,111,equus quagga,"[{'category_id': 1, 'bbox': [425, 514, 151, 117]}, {'category_id': 1, 'bbox': [151, 494, 264, 194]}, {'category_id': 1, 'bbox': [1, 523, 89, 200]}]",1280,1024
data/wcs/images/animals/0017/0017.jpg,111,equus quagga,"[{'category_id': 1, 'bbox': [585, 397, 694, 569]}]",1280,1024
data/wcs/images/animals/0309/0938.jpg,111,equus quagga,"[{'category_id': 1, 'bbox': [337, 445, 162, 262]}]",1280,1024
data/wcs/images/animals/0195/0879.jpg,111,equus quagga,"[{'category_id': 1, 'bbox': [1, 16, 1240, 889]}, {'category_id': 1, 'bbox': [911, 461, 70, 27]}, {'category_id': 1, 'bbox': [377, 491, 55, 23]}]",1280,1024
data/wcs/images/animals/0367/0430.jpg,111,equus quagga,"[{'category_id': 1, 'bbox': [0, 297, 628, 618]}]",1280,1024
data/wcs/images/animals/0323/0735.jpg,111,equus quagga,"[{'category_id': 1, 'bbox': [981, 436, 218, 208]}, {'category_id': 1, 'bbox': [515, 481, 280, 182]}]",1280,1024
data/wcs/images/animals/0367/1074.jpg,111,equus quagga,"[{'category_id': 1, 'bbox': [0, 2, 586, 826]}]",2048,1536
data/wcs/images/animals/0366/0300.jpg,111,equus quagga,"[{'category_id': 1, 'bbox': [603, 589, 249, 85]}]",1280,1024
data/wcs/images/animals/0376/1188.jpg,111,equus quagga,"[{'category_id': 1, 'bbox': [518, 468, 164, 165]}]",1280,1024
data/wcs/images/animals/0371/0812.jpg,111,equus quagga,"[{'category_id': 1, 'bbox': [2, 562, 416, 598]}]",2048,1536
data/wcs/images/animals/0369/0848.jpg,111,equus quagga,"[{'category_id': 1, 'bbox': [1602, 161, 444, 559]}, {'category_id': 1, 'bbox': [4, 2, 621, 863]}]",2048,1536
data/wcs/images/animals/0192/0980.jpg,111,equus quagga,"[{'category_id': 1, 'bbox': [517, 462, 282, 214]}]",1280,1024
data/wcs/images/animals/0369/1463.jpg,111,equus quagga,"[{'category_id': 1, 'bbox': [1063, 550, 217, 148]}, {'category_id': 1, 'bbox': [237, 597, 167, 98]}]",1280,1024
data/wcs/images/animals/0227/1472.jpg,71,bos taurus,"[{'category_id': 1, 'bbox': [532, 184, 106, 232]}, {'category_id': 1, 'bbox': [180, 61, 354, 395]}, {'category_id': 1, 'bbox': [2, 65, 251, 343]}, {'category_id': 1, 'bbox': [1, 16, 99, 434]}, {'category_id': 1, 'bbox': [263, 274, 159, 115]}, {'category_id': 1, 'bbox': [459, 157, 109, 240]}]",640,480
data/wcs/images/animals/0299/0607.jpg,71,bos taurus,"[{'category_id': 1, 'bbox': [3, 273, 1225, 714]}]",1818,1228
data/wcs/images/animals/0414/0382.jpg,71,bos taurus,"[{'category_id': 1, 'bbox': [3, 245, 253, 762]}, {'category_id': 1, 'bbox': [748, 616, 195, 169]}, {'category_id': 1, 'bbox': [925, 530, 354, 445]}, {'category_id': 1, 'bbox': [1261, 621, 18, 253]}, {'category_id': 1, 'bbox': [345, 518, 375, 299]}]",1280,1024
data/wcs/images/animals/0031/1007.jpg,71,bos taurus,"[{'category_id': 1, 'bbox': [0, 17, 1280, 991]}]",1280,1024
data/wcs/images/animals/0187/1747.jpg,71,bos taurus,"[{'category_id': 1, 'bbox': [1, 16, 1277, 992]}]",1280,1024
data/wcs/images/animals/0015/0197.jpg,71,bos taurus,"[{'category_id': 1, 'bbox': [600, 319, 459, 365]}, {'category_id': 1, 'bbox': [788, 326, 216, 377]}, {'category_id': 1, 'bbox': [175, 368, 211, 157]}, {'category_id': 1, 'bbox': [420, 386, 180, 112]}, {'category_id': 1, 'bbox': [371, 393, 47, 90]}, {'category_id': 1, 'bbox': [1170, 443, 57, 38]}, {'category_id': 1, 'bbox': [1045, 453, 40, 35]}, {'category_id': 1, 'bbox': [1084, 454, 37, 33]}]",1280,1024
data/wcs/images/animals/0368/0139.jpg,71,bos taurus,"[{'category_id': 1, 'bbox': [2, 423, 512, 545]}]",2048,1536
data/wcs/images/animals/0033/1670.jpg,71,bos taurus,"[{'category_id': 1, 'bbox': [786, 15, 489, 866]}]",1280,1024
data/wcs/images/animals/0365/1933.jpg,71,bos taurus,"[{'category_id': 1, 'bbox': [538, 350, 521, 281]}, {'category_id': 1, 'bbox': [848, 394, 329, 181]}, {'category_id': 1, 'bbox': [1209, 410, 70, 125]}]",1280,1024
data/wcs/images/animals/0365/1934.jpg,71,bos taurus,"[{'category_id': 1, 'bbox': [2, 17, 1207, 991]}]",1280,1024
data/wcs/images/animals/0345/0274.jpg,71,bos taurus,"[{'category_id': 1, 'bbox': [0, 30, 385, 980]}]",1280,1024
data/wcs/images/animals/0289/1844.jpg,71,bos taurus,"[{'category_id': 1, 'bbox': [775, 483, 504, 494]}, {'category_id': 1, 'bbox': [558, 610, 219, 170]}, {'category_id': 1, 'bbox': [507, 576, 194, 200]}, {'category_id': 1, 'bbox': [777, 627, 133, 154]}, {'category_id': 1, 'bbox': [929, 754, 201, 71]}, {'category_id': 1, 'bbox': [1073, 754, 41, 55]}, {'category_id': 1, 'bbox': [1131, 760, 97, 60]}, {'category_id': 1, 'bbox': [1244, 754, 34, 66]}, {'category_id': 1, 'bbox': [2, 317, 569, 689]}]",1280,1024
data/wcs/images/animals/0377/0757.jpg,71,bos taurus,"[{'category_id': 1, 'bbox': [510, 169, 768, 492]}]",1280,1024
data/wcs/images/animals/0415/0152.jpg,71,bos taurus,"[{'category_id': 1, 'bbox': [628, 354, 408, 324]}]",1280,720
data/wcs/images/animals/0415/0007.jpg,71,bos taurus,"[{'category_id': 1, 'bbox': [2, 15, 998, 688]}, {'category_id': 1, 'bbox': [1186, 397, 92, 109]}, {'category_id': 1, 'bbox': [1037, 448, 38, 64]}, {'category_id': 1, 'bbox': [1074, 432, 43, 74]}]",1280,720
data/wcs/images/animals/0375/0919.jpg,71,bos taurus,"[{'category_id': 1, 'bbox': [1, 495, 467, 511]}, {'category_id': 1, 'bbox': [660, 550, 287, 232]}, {'category_id': 1, 'bbox': [932, 352, 348, 423]}]",1280,1024
data/wcs/images/animals/0336/0755.jpg,71,bos taurus,"[{'category_id': 1, 'bbox': [134, 26, 692, 983]}, {'category_id': 1, 'bbox': [1, 337, 167, 248]}, {'category_id': 1, 'bbox': [2, 256, 152, 178]}]",1280,1024
data/wcs/images/animals/0026/1232.jpg,71,bos taurus,"[{'category_id': 1, 'bbox': [959, 16, 321, 992]}]",1280,1024
data/wcs/images/animals/0025/1506.jpg,71,bos taurus,"[{'category_id': 1, 'bbox': [1139, 1138, 562, 320]}, {'category_id': 1, 'bbox': [1996, 1242, 49, 159]}, {'category_id': 1, 'bbox': [1, 751, 363, 704]}, {'category_id': 1, 'bbox': [284, 911, 932, 622]}, {'category_id': 1, 'bbox': [732, 1245, 287, 198]}]",2048,1536
data/wcs/images/animals/0299/0791.jpg,71,bos taurus,"[{'category_id': 1, 'bbox': [177, 0, 1641, 1228]}]",1818,1228
data/wcs/images/animals/0252/1259.jpg,71,bos taurus,"[{'category_id': 1, 'bbox': [0, 18, 1280, 990]}, {'category_id': 1, 'bbox': [0, 237, 885, 771]}, {'category_id': 1, 'bbox': [423, 734, 276, 274]}, {'category_id': 1, 'bbox': [1003, 483, 271, 514]}, {'category_id': 1, 'bbox': [739, 663, 162, 289]}, {'category_id': 1, 'bbox': [1002, 575, 119, 347]}, {'category_id': 1, 'bbox': [863, 701, 138, 242]}, {'category_id': 1, 'bbox': [954, 599, 73, 336]}]",1280,1024
data/wcs/images/animals/0252/0977.jpg,71,bos taurus,"[{'category_id': 3, 'bbox': [3, 685, 788, 208]}]",1280,1024
data/wcs/images/animals/0289/1714.jpg,71,bos taurus,"[{'category_id': 1, 'bbox': [88, 658, 210, 173]}, {'category_id': 1, 'bbox': [1, 434, 301, 451]}, {'category_id': 1, 'bbox': [355, 664, 92, 61]}, {'category_id': 1, 'bbox': [450, 645, 138, 170]}, {'category_id': 1, 'bbox': [844, 784, 170, 163]}, {'category_id': 1, 'bbox': [253, 386, 986, 622]}]",1280,1024
data/wcs/images/animals/0414/1974.jpg,71,bos taurus,"[{'category_id': 1, 'bbox': [744, 315, 489, 355]}, {'category_id': 1, 'bbox': [2, 446, 149, 177]}]",1280,720
data/wcs/images/animals/0334/1772.jpg,71,bos taurus,"[{'category_id': 1, 'bbox': [4, 4, 2209, 1264]}]",2400,1600
data/wcs/images/animals/0304/1325.jpg,71,bos taurus,"[{'category_id': 1, 'bbox': [6, 620, 138, 119]}, {'category_id': 1, 'bbox': [353, 622, 80, 121]}, {'category_id': 1, 'bbox': [288, 629, 28, 42]}, {'category_id': 1, 'bbox': [687, 580, 317, 220]}, {'category_id': 1, 'bbox': [1168, 573, 295, 186]}, {'category_id': 1, 'bbox': [1307, 575, 223, 191]}, {'category_id': 1, 'bbox': [1503, 609, 81, 145]}]",1818,1228
data/wcs/images/animals/0414/1334.jpg,71,bos taurus,"[{'category_id': 1, 'bbox': [1163, 170, 117, 356]}, {'category_id': 1, 'bbox': [762, 283, 232, 156]}, {'category_id': 1, 'bbox': [485, 247, 157, 262]}, {'category_id': 1, 'bbox': [310, 308, 126, 66]}, {'category_id': 1, 'bbox': [78, 425, 60, 48]}]",1280,720
data/wcs/images/animals/0035/0275.jpg,71,bos taurus,"[{'category_id': 1, 'bbox': [335, 830, 609, 177]}, {'category_id': 1, 'bbox': [227, 836, 106, 64]}, {'category_id': 1, 'bbox': [86, 770, 105, 75]}]",1280,1024
data/wcs/images/animals/0289/1902.jpg,71,bos taurus,"[{'category_id': 1, 'bbox': [0, 389, 695, 564]}]",1280,1024
data/wcs/images/animals/0290/0013.jpg,71,bos taurus,"[{'category_id': 1, 'bbox': [359, 21, 398, 856]}, {'category_id': 1, 'bbox': [860, 285, 173, 191]}, {'category_id': 1, 'bbox': [1022, 279, 136, 181]}]",1280,1024
data/wcs/images/animals/0275/1872.jpg,71,bos taurus,"[{'category_id': 1, 'bbox': [2, 507, 125, 168]}, {'category_id': 1, 'bbox': [47, 550, 127, 154]}, {'category_id': 1, 'bbox': [217, 565, 76, 102]}, {'category_id': 1, 'bbox': [259, 608, 45, 84]}, {'category_id': 1, 'bbox': [671, 677, 78, 62]}, {'category_id': 1, 'bbox': [893, 733, 70, 73]}]",1280,1024
data/wcs/images/animals/0187/0426.jpg,71,bos taurus,"[{'category_id': 1, 'bbox': [744, 0, 1300, 1536]}]",2048,1536
data/wcs/images/animals/0033/0792.jpg,71,bos taurus,"[{'category_id': 1, 'bbox': [283, 578, 158, 115]}, {'category_id': 1, 'bbox': [655, 470, 186, 160]}, {'category_id': 1, 'bbox': [1205, 392, 74, 140]}, {'category_id': 1, 'bbox': [218, 627, 70, 55]}]",1280,1024
data/wcs/images/animals/0304/1334.jpg,71,bos taurus,"[{'category_id': 1, 'bbox': [0, 613, 55, 129]}, {'category_id': 1, 'bbox': [1, 613, 226, 133]}, {'category_id': 1, 'bbox': [178, 627, 120, 82]}, {'category_id': 1, 'bbox': [289, 624, 52, 88]}, {'category_id': 1, 'bbox': [330, 626, 84, 103]}, {'category_id': 1, 'bbox': [354, 613, 133, 137]}, {'category_id': 1, 'bbox': [444, 611, 150, 154]}, {'category_id': 1, 'bbox': [473, 549, 315, 255]}, {'category_id': 1, 'bbox': [470, 546, 363, 305]}, {'category_id': 1, 'bbox': [777, 561, 395, 256]}, {'category_id': 1, 'bbox': [1033, 573, 296, 198]}, {'category_id': 1, 'bbox': [1230, 606, 178, 127]}, {'category_id': 1, 'bbox': [738, 554, 121, 218]}]",1818,1228
data/wcs/images/animals/0300/0479.jpg,71,bos taurus,"[{'category_id': 1, 'bbox': [5, 5, 1184, 1220]}]",1818,1228
data/wcs/images/animals/0035/0459.jpg,71,bos taurus,"[{'category_id': 1, 'bbox': [0, 88, 490, 922]}, {'category_id': 1, 'bbox': [0, 16, 586, 484]}]",1280,1024
data/wcs/images/animals/0334/1740.jpg,71,bos taurus,"[{'category_id': 1, 'bbox': [0, 2, 2153, 1246]}, {'category_id': 1, 'bbox': [2098, 262, 248, 543]}]",2400,1600
data/wcs/images/animals/0034/1366.jpg,71,bos taurus,"[{'category_id': 1, 'bbox': [379, 14, 900, 755]}, {'category_id': 1, 'bbox': [272, 323, 134, 108]}, {'category_id': 1, 'bbox': [378, 331, 94, 105]}, {'category_id': 1, 'bbox': [2, 348, 167, 79]}, {'category_id': 1, 'bbox': [467, 325, 207, 102]}]",1280,1024
data/wcs/images/animals/0187/1138.jpg,71,bos taurus,"[{'category_id': 1, 'bbox': [1271, 41, 774, 882]}, {'category_id': 1, 'bbox': [501, 497, 297, 241]}, {'category_id': 1, 'bbox': [631, 498, 321, 213]}, {'category_id': 1, 'bbox': [797, 503, 240, 181]}]",2048,1536
